date,cutlery,tips,order_price,uid,order_id
2022-01-03 06:35:41,4,10,510,537188,99908670
2022-01-14 12:13:59,2,50,367,472117,97145325
2022-01-06 04:17:53,3,110,790,173270,56131237
2022-01-18 08:27:03,3,10,482,806167,49572522
2022-01-22 14:10:20,5,160,1125,206553,57940779
2022-01-01 02:32:31,1,50,969,993373,62328963
2022-01-01 09:51:38,6,0,0,234468,75380138
2022-01-01 05:33:41,6,0,0,619090,88315938
2022-01-11 11:47:24,6,130,764,648665,60002073
2022-01-31 17:55:27,2,50,903,140602,22468751
2022-01-09 20:08:30,1,10,562,946917,52683427
2022-01-12 05:45:13,1,90,514,751477,61496020
2022-01-04 14:59:24,3,100,591,719452,92823939
2022-01-06 11:27:59,3,10,480,391702,45460830
2022-01-31 03:04:33,3,120,978,283613,20203234
2022-01-04 18:30:26,3,60,910,786495,21179573
2022-01-21 12:29:43,4,110,778,594983,60535125
2022-01-01 13:00:52,4,0,0,876032,26336057
2022-01-23 01:09:43,4,20,595,254830,42158746
2022-01-25 21:00:17,1,20,578,607207,76502063
2022-01-11 06:12:16,4,40,522,110081,18232287
2022-01-05 10:59:08,1,60,363,414143,43777262
2022-01-08 03:46:55,1,80,700,448700,38901714
2022-01-01 10:24:47,4,0,0,380169,16985962
2022-01-24 07:42:54,4,20,933,633808,90410856
2022-01-01 15:05:13,4,0,0,635565,37332189
2022-01-22 20:22:24,2,110,712,590405,37144958
2022-01-09 00:11:43,4,160,1607,782840,90165380
2022-01-05 16:45:30,2,120,600,233744,50908948
2022-01-05 14:15:01,4,20,484,392150,10991519
2022-01-15 16:47:26,2,20,737,773253,24094547
2022-01-24 03:51:19,1,60,405,844332,15071051
2022-01-01 05:48:59,4,0,0,359301,72093274
2022-01-25 06:25:17,6,150,991,648610,26935377
2022-01-07 13:52:58,1,50,844,605722,56026445
2022-01-17 22:46:04,1,70,625,760808,35629614
2022-01-29 17:42:33,2,50,423,384901,94061112
2022-01-31 19:47:32,4,20,847,518044,43102131
2022-01-06 03:48:41,2,60,919,201008,82997228
2022-01-20 13:58:12,2,10,399,790456,48454500
2022-01-12 02:05:32,3,40,880,658895,86981242
2022-01-14 16:04:44,5,110,819,501247,30082433
2022-01-12 23:47:12,3,80,628,777225,97261763
2022-01-17 02:09:23,5,90,699,865658,79781955
2022-01-07 08:37:23,2,110,615,443618,92259096
2022-01-25 01:02:33,2,100,433,844717,57837241
2022-01-11 02:48:04,4,10,319,888294,33380531
2022-01-05 14:49:08,2,60,788,849920,50889165
2022-01-19 20:35:38,1,30,863,663535,43303289
2022-01-04 08:17:52,4,150,476,255861,87785343
2022-01-02 04:49:57,3,50,544,960474,77676465
2022-01-26 00:29:11,2,110,913,770626,43976507
2022-01-17 14:07:41,1,30,820,391687,74554745
2022-01-25 03:52:36,4,120,678,570417,10183911
2022-01-09 09:22:39,2,60,371,770225,48086502
2022-01-30 10:07:56,1,30,788,492983,49590555
2022-01-04 21:09:07,2,50,842,290987,50422770
2022-01-02 11:22:35,4,110,950,744244,90442990
2022-01-18 01:01:02,1,10,756,306331,85138351
2022-01-11 14:53:36,1,30,732,959095,92366590
2022-01-31 16:00:52,4,60,685,525956,24387711
2022-01-01 04:17:43,6,0,0,293141,65713785
2022-01-16 02:28:17,4,10,797,596198,22793601
2022-01-02 08:27:00,2,20,337,105047,26292915
2022-01-05 13:21:15,1,20,571,843942,65345548
2022-01-21 11:30:32,3,90,878,535740,30694777
2022-01-04 03:43:02,4,110,377,900525,18449915
2022-01-18 14:25:38,3,40,663,239943,77814465
2022-01-31 09:41:24,4,50,389,611191,14863519
2022-01-04 00:07:32,1,40,893,337348,64265348
2022-01-13 10:58:26,2,120,1024,524879,70802503
2022-01-06 21:59:13,1,60,964,338535,71539769
2022-01-18 23:58:18,2,90,920,916190,77647215
2022-01-09 21:18:27,4,20,597,145448,73750900
2022-01-29 16:26:23,1,10,404,862296,43883029
2022-01-26 13:11:30,4,100,911,896028,32464795
2022-01-14 03:10:39,4,50,952,170794,11752142
2022-01-08 10:18:59,1,20,797,400749,88710974
2022-01-15 03:05:38,3,10,460,630545,24074161
2022-01-27 06:10:20,4,70,470,524879,70802503
2022-01-12 02:10:51,2,60,931,534285,81204832
2022-01-30 12:57:54,3,10,688,449928,27503669
2022-01-25 02:30:01,1,60,856,842934,63878485
2022-01-23 01:02:34,3,100,980,225146,31642363
2022-01-30 22:45:33,2,40,414,270309,74318158
2022-01-23 14:48:24,4,90,599,330527,12558577
2022-01-30 12:46:47,5,120,351,661003,99152836
2022-01-13 23:53:11,3,60,410,458441,95836741
2022-01-16 21:28:18,5,90,512,466986,75018048
2022-01-03 00:47:18,5,130,1136,681930,72238165
2022-01-03 19:01:03,3,100,977,983239,59937017
2022-01-30 19:20:17,2,30,512,670518,21762269
2022-01-05 21:04:36,2,10,900,193210,30187931
2022-01-15 03:07:33,2,30,816,242036,97318297
2022-01-10 23:33:05,4,130,1040,207447,25034045
2022-01-14 01:50:06,3,40,914,182120,83056878
2022-01-04 09:55:17,2,70,834,198671,75310152
2022-01-11 12:52:27,2,100,680,157451,59690516
2022-01-25 14:09:28,2,50,548,694754,24211858
2022-01-28 21:13:39,2,50,554,260432,36050115
2022-01-03 13:23:32,4,30,801,468023,96819561
2022-01-27 09:19:38,5,100,822,995091,90766588
2022-01-01 21:50:05,4,0,0,159887,12802549
2022-01-01 19:18:12,5,120,511,345160,64445560
2022-01-12 04:11:31,5,90,354,783822,78966180
2022-01-01 08:30:47,6,0,0,308626,63509532
2022-01-30 18:53:39,3,30,322,329864,93966480
2022-01-19 03:24:35,6,130,946,811568,59492666
2022-01-05 17:43:17,1,70,345,892553,76994399
2022-01-31 00:44:58,2,20,808,354812,51127149
2022-01-04 14:16:18,5,90,714,407838,89850675
2022-01-22 01:53:54,5,70,964,936530,79211326
2022-01-13 06:49:00,3,10,301,596696,80813955
2022-01-06 11:32:03,3,120,265,483619,95804132
2022-01-21 02:16:29,6,170,1163,815518,94624646
2022-01-12 06:42:16,5,170,1208,932198,99874571
2022-01-01 17:18:10,4,10,668,306866,21457845
2022-01-24 09:53:32,3,90,342,234468,75380138
2022-01-30 11:35:19,4,170,1494,617158,76100321
2022-01-23 04:54:34,2,100,1014,260652,92430299
2022-01-15 01:04:00,1,20,877,770767,34206630
2022-01-21 04:28:43,5,120,768,244265,85170406
2022-01-23 08:17:09,5,130,1106,960474,77676465
2022-01-24 08:19:23,2,80,572,946431,31055083
2022-01-17 19:59:07,2,10,344,532298,43147163
2022-01-29 19:13:33,5,70,660,344623,93316505
2022-01-26 16:55:30,3,110,925,500387,46681229
2022-01-22 18:52:17,4,80,557,596395,92992554
2022-01-19 16:59:27,2,70,338,486378,74372330
2022-01-28 09:54:15,1,70,351,262749,19963923
2022-01-08 07:20:20,5,70,815,125823,50465230
2022-01-01 05:16:56,1,30,575,663046,39011807
2022-01-16 23:36:57,5,80,480,797546,58741190
2022-01-01 20:30:14,4,0,0,887834,79140673
2022-01-21 21:47:36,4,50,763,799900,86863754
2022-01-09 09:39:26,4,140,911,825246,45939097
2022-01-13 10:17:15,4,70,1027,920784,29277789
2022-01-09 21:17:33,2,110,602,665751,21833530
2022-01-08 18:49:41,2,120,445,197625,44761504
2022-01-25 21:23:16,4,140,719,665751,21833530
2022-01-26 10:10:56,4,60,667,742858,50453349
2022-01-05 06:52:46,1,60,483,254579,63293642
2022-01-06 16:54:58,4,90,713,164866,32890674
2022-01-15 02:47:50,2,50,780,847346,69791616
2022-01-29 05:02:57,2,80,1037,940574,86703810
2022-01-26 02:26:45,3,20,868,512498,71310136
2022-01-09 20:36:31,1,30,586,751242,83957554
2022-01-04 22:18:18,3,110,807,567246,42079116
2022-01-04 00:03:48,6,170,1898,633000,23590503
2022-01-31 04:44:45,1,50,792,532669,65495351
2022-01-23 07:28:22,2,90,823,121280,11489747
2022-01-27 18:43:47,3,40,538,730343,84116339
2022-01-21 21:53:27,1,10,759,922855,39819603
2022-01-24 21:59:19,2,30,940,275709,52123423
2022-01-11 22:37:01,2,60,704,804886,30239787
2022-01-02 08:06:56,3,150,1053,141407,78001726
2022-01-29 05:34:18,1,60,846,992222,77069822
2022-01-01 00:57:36,2,100,777,145517,77380182
2022-01-24 11:56:28,4,10,886,505033,23584009
2022-01-11 02:53:13,2,20,818,181349,82580146
2022-01-17 19:32:44,5,90,902,821707,79535590
2022-01-03 04:39:52,2,20,670,491109,42654547
2022-01-25 18:48:29,2,50,722,348569,84388147
2022-01-08 11:58:30,2,90,998,425764,68702290
2022-01-09 08:44:54,1,90,784,281716,18800708
2022-01-11 12:11:15,1,60,692,253370,51738794
2022-01-15 10:36:29,2,30,926,867241,30352264
2022-01-21 18:12:49,6,150,1054,461235,92707411
2022-01-28 23:14:32,4,100,825,421807,57924489
2022-01-26 12:41:58,1,40,801,112766,95748127
2022-01-03 01:31:52,1,40,366,955938,75351337
2022-01-20 05:10:36,4,120,472,782855,42516956
2022-01-01 00:26:37,4,0,0,200990,58067062
2022-01-31 19:14:03,5,70,409,693988,56125536
2022-01-14 09:35:12,4,10,308,695994,90231100
2022-01-11 15:02:53,3,160,714,776342,27285513
2022-01-11 21:36:24,5,90,397,541060,70721346
2022-01-02 04:42:42,5,70,859,112075,76061739
2022-01-27 22:02:50,3,50,628,665692,76590393
2022-01-18 09:12:39,5,130,436,791868,43235942
2022-01-12 04:33:02,5,140,468,953635,34690781
2022-01-09 02:11:38,4,60,778,715799,20348719
2022-01-07 19:24:37,3,30,534,851515,83237401
2022-01-04 04:55:45,5,90,1031,889144,97587715
2022-01-18 09:04:06,3,160,582,944839,60910164
2022-01-01 22:04:11,4,50,753,150837,54516603
2022-01-07 11:45:39,2,10,351,754230,92280837
2022-01-30 09:31:12,3,120,537,465333,35156345
2022-01-24 17:07:36,1,10,717,652213,76596108
2022-01-20 02:08:51,6,160,1617,856192,35488602
2022-01-04 15:15:35,1,20,434,437663,66886859
2022-01-15 19:12:00,4,50,760,460246,45248813
2022-01-17 02:44:40,2,10,783,255652,93662694
2022-01-18 14:33:41,2,40,923,481231,64671721
2022-01-03 09:37:06,5,100,866,312854,15989300
2022-01-01 06:06:01,5,0,0,160204,16185928
2022-01-31 23:37:52,2,20,367,561285,45450269
2022-01-31 20:04:07,1,50,637,160204,16185928
2022-01-02 05:07:54,2,10,875,248725,20826078
2022-01-25 09:15:49,2,60,875,377180,46643913
2022-01-08 06:12:31,1,50,925,722578,32498526
2022-01-19 14:17:08,1,80,366,748256,32094339
2022-01-03 18:06:18,5,90,773,334605,28971445
2022-01-02 15:16:02,2,100,925,107472,32873456
2022-01-05 10:02:37,2,90,995,442090,13814017
2022-01-01 04:57:31,6,0,0,648982,99143604
2022-01-01 01:03:12,5,0,0,107158,22545095
2022-01-01 10:29:35,4,0,0,618590,62677119
2022-01-07 14:54:37,1,70,509,480125,22121507
2022-01-21 05:43:03,4,10,280,858825,42665457
2022-01-15 17:34:04,1,80,1011,546554,24587421
2022-01-22 16:04:01,5,110,905,888385,77023075
2022-01-14 04:35:01,3,20,572,708507,46203346
2022-01-29 20:08:15,6,150,669,929024,37970699
2022-01-10 18:35:31,2,90,437,606914,46675568
2022-01-01 06:23:55,5,80,649,167212,46335222
2022-01-15 19:05:58,2,30,708,402548,72823169
2022-01-14 17:55:24,5,150,887,246526,13932099
2022-01-12 22:57:47,6,130,491,125421,67167310
2022-01-01 01:18:02,5,0,0,290765,22936071
2022-01-13 11:17:12,6,160,701,456638,63222761
2022-01-26 09:33:02,4,40,852,300222,37638932
2022-01-11 13:04:19,4,120,552,536745,97543807
2022-01-16 23:06:44,3,60,530,856216,99641963
2022-01-17 14:24:13,1,40,702,112305,67080665
2022-01-17 19:52:14,4,10,756,705886,24922663
2022-01-11 06:23:04,5,170,1647,295299,27599671
2022-01-06 21:05:53,4,70,558,937708,74064213
2022-01-07 19:15:12,2,80,836,305171,73310967
2022-01-01 15:25:18,5,90,613,813212,94217699
2022-01-02 04:09:42,2,90,734,859575,39760655
2022-01-06 12:32:59,3,70,613,584543,71034738
2022-01-27 08:09:40,4,40,350,947264,57084722
2022-01-26 23:13:50,4,10,480,139933,75831064
2022-01-15 07:51:46,1,60,427,180496,97778606
2022-01-23 07:59:52,4,60,922,408807,63473964
2022-01-12 21:13:13,3,60,718,821490,45099239
2022-01-10 00:11:02,5,110,667,485393,68724132
2022-01-10 14:19:51,4,170,1542,950514,68770751
2022-01-30 12:21:12,6,170,835,812707,98571981
2022-01-21 16:59:46,4,60,530,421909,19059490
2022-01-28 22:02:35,1,60,757,904843,76167177
2022-01-19 17:30:22,1,90,709,663165,71806553
2022-01-16 11:57:50,5,110,272,291450,18205277
2022-01-12 12:43:27,1,50,973,516976,45484790
2022-01-24 17:51:53,4,40,709,671161,60083587
2022-01-28 02:02:27,4,60,967,108735,72254535
2022-01-27 01:10:05,1,50,353,914498,14111748
2022-01-27 13:16:59,2,60,822,683823,30094883
2022-01-21 03:59:00,2,50,383,374590,63606069
2022-01-04 09:26:45,3,120,389,240800,41179781
2022-01-21 20:07:06,1,20,344,491094,97720404
2022-01-29 23:36:48,5,90,863,863523,59266169
2022-01-10 18:22:15,5,80,789,390237,55770401
2022-01-02 13:27:36,4,40,528,609546,35404297
2022-01-30 18:12:12,1,10,934,257228,69352773
2022-01-18 06:39:54,4,20,877,827929,87914267
2022-01-10 19:55:02,4,90,862,803410,62872562
2022-01-18 15:00:57,5,80,860,136276,28507376
2022-01-05 23:09:49,4,50,456,797885,69686658
2022-01-01 21:37:39,4,0,0,353335,77217415
2022-01-21 22:31:15,5,150,517,192769,41066306
2022-01-01 09:33:51,4,0,0,629010,13415259
2022-01-15 02:55:36,1,60,647,242703,68116591
2022-01-01 02:48:28,5,0,0,829513,72347950
2022-01-29 01:59:52,2,80,810,570420,48582752
2022-01-10 14:00:34,2,60,470,526061,98591610
2022-01-29 00:14:09,1,60,931,238466,29347886
2022-01-15 07:06:43,4,70,814,789907,67611925
2022-01-24 10:18:22,2,40,834,536705,56015528
2022-01-30 01:57:08,2,50,753,776851,75221927
2022-01-30 16:12:47,4,50,470,742837,98631707
2022-01-01 02:39:07,4,0,0,169099,25629833
2022-01-15 09:14:32,1,60,734,532334,94126829
2022-01-01 22:09:36,6,160,1004,932037,59173159
2022-01-08 08:22:50,4,70,904,786451,41624122
2022-01-07 04:21:59,2,100,808,976124,76012507
2022-01-15 21:02:40,4,120,337,411796,19740113
2022-01-23 08:34:26,1,60,414,367077,94014925
2022-01-06 02:03:46,2,10,763,950518,67742974
2022-01-01 13:12:39,6,0,0,311418,57293075
2022-01-13 00:20:55,4,20,652,625390,44552488
2022-01-06 04:20:26,5,90,736,766979,61008038
2022-01-16 09:58:31,4,130,692,582636,59815892
2022-01-28 14:42:35,4,10,568,804399,74474062
2022-01-30 20:49:18,4,60,646,751427,69298483
2022-01-22 18:59:04,2,60,571,465776,74941336
2022-01-27 19:29:04,2,60,432,491094,97720404
2022-01-26 11:57:38,3,20,820,348860,49219866
2022-01-07 18:23:00,2,20,409,613371,28395985
2022-01-15 05:33:57,3,120,980,399470,24899825
2022-01-31 20:05:59,1,40,490,769883,73546125
2022-01-04 10:11:22,2,50,359,192662,79030897
2022-01-16 12:38:43,1,90,336,286394,39281626
2022-01-11 19:32:57,5,90,371,536180,88470129
2022-01-08 05:22:11,3,100,649,789969,57247367
2022-01-07 02:52:13,5,80,452,307816,56328131
2022-01-23 02:20:28,5,110,936,780089,79808270
2022-01-26 00:33:56,6,140,1106,228732,47651054
2022-01-15 21:02:52,4,40,589,552015,90344108
2022-01-03 21:21:36,5,170,771,552304,23650469
2022-01-20 10:13:47,5,100,264,133099,17367403
2022-01-16 01:06:11,6,170,1146,805713,89341399
2022-01-04 16:31:59,3,70,693,881073,26946877
2022-01-20 01:31:25,3,150,492,256360,64806542
2022-01-30 04:24:46,4,40,607,208781,12964371
2022-01-05 00:51:43,4,120,662,856216,99641963
2022-01-08 06:15:56,2,40,799,218195,87085392
2022-01-16 02:11:49,3,30,290,357937,44855437
2022-01-01 11:17:24,5,0,0,937792,98798993
2022-01-20 17:44:45,2,100,658,829026,73680473
2022-01-07 13:20:42,2,60,628,277808,83655886
2022-01-22 21:28:40,4,110,799,465223,68208128
2022-01-27 05:54:12,1,40,596,625267,64596472
2022-01-19 11:35:55,1,80,535,584561,14207760
2022-01-06 12:23:59,4,160,1115,381828,29517239
2022-01-01 01:18:38,6,0,0,213544,29392685
2022-01-06 08:31:18,1,20,938,617795,53643926
2022-01-02 07:26:50,4,20,639,798687,27465008
2022-01-20 03:09:06,3,60,625,723711,70688506
2022-01-30 01:53:52,3,70,416,893122,62678107
2022-01-15 19:14:05,4,70,707,949204,66240724
2022-01-06 07:28:16,4,20,329,594685,55749756
2022-01-09 14:25:35,3,60,602,536745,97543807
2022-01-03 22:02:59,1,70,457,919827,37789364
2022-01-13 01:43:36,1,50,678,869441,50896316
2022-01-23 17:37:30,2,50,632,920784,29277789
2022-01-19 14:03:56,3,10,303,438684,25268861
2022-01-04 13:36:30,1,30,537,115156,48339507
2022-01-31 05:08:06,2,60,602,406703,37266573
2022-01-19 08:14:09,3,40,935,810882,67076270
2022-01-31 06:53:24,2,20,397,557283,10202057
2022-01-17 02:50:34,4,30,890,219995,55407795
2022-01-03 05:32:07,2,40,804,778697,78061853
2022-01-06 12:19:57,3,100,382,822713,13361943
2022-01-18 03:18:14,4,30,900,731825,62057418
2022-01-01 04:15:47,5,0,0,573016,75866392
2022-01-01 18:58:31,5,0,0,269607,73894249
2022-01-31 14:25:06,1,60,563,330456,10059846
2022-01-24 22:52:25,5,120,356,255861,87785343
2022-01-01 12:01:26,6,0,0,355534,86369405
2022-01-18 22:57:19,1,40,815,144761,49993825
2022-01-04 22:54:02,1,40,397,352404,27502398
2022-01-01 20:57:58,6,0,0,814355,80937436
2022-01-17 16:06:58,2,10,552,976542,55986379
2022-01-29 10:08:41,6,160,625,192900,54333902
2022-01-01 09:04:28,4,140,759,727936,55397228
2022-01-10 06:00:37,1,30,807,373979,39001464
2022-01-12 16:14:08,4,170,1283,114043,53530022
2022-01-23 14:40:57,2,90,599,825953,72794350
2022-01-03 00:17:14,2,60,973,997120,39430173
2022-01-11 18:21:01,5,170,1929,829348,77562676
2022-01-09 16:06:58,3,70,746,570082,93184749
2022-01-02 03:57:46,1,70,1035,594983,60535125
2022-01-17 13:15:24,4,10,482,440399,94198923
2022-01-09 01:31:36,1,70,923,740875,24024293
2022-01-05 18:30:33,3,50,735,293650,76380313
2022-01-27 22:28:29,3,150,791,592764,38733706
2022-01-10 06:53:56,3,80,479,323788,32753080
2022-01-22 16:07:23,3,70,712,877178,34304788
2022-01-01 17:36:04,5,0,0,155551,68276880
2022-01-07 21:48:55,4,80,1037,351518,51045959
2022-01-17 19:09:24,2,30,894,574043,49514879
2022-01-24 18:03:47,2,40,819,775506,65248839
2022-01-30 06:55:47,2,30,812,487683,49736518
2022-01-26 18:23:33,2,70,862,714954,22320184
2022-01-17 21:08:02,4,10,780,136504,18571434
2022-01-24 04:26:56,1,20,443,993360,16952968
2022-01-10 00:41:48,5,130,1017,923442,51725040
2022-01-27 01:31:02,3,70,774,186677,81306455
2022-01-22 05:05:08,4,30,549,295785,80640331
2022-01-05 13:56:35,1,30,559,210779,31760542
2022-01-22 22:34:03,1,60,542,274151,78129244
2022-01-09 13:31:12,2,110,485,219645,33019431
2022-01-31 10:10:31,2,100,937,867988,22646113
2022-01-11 16:38:38,1,40,838,308537,13566831
2022-01-06 02:47:08,3,60,846,551794,83996003
2022-01-05 09:16:04,4,110,310,911780,62929766
2022-01-06 08:08:56,4,40,958,930330,37958772
2022-01-05 09:25:40,4,10,941,718769,85108331
2022-01-01 04:08:42,2,20,505,970027,39534453
2022-01-03 11:44:58,3,10,463,870273,40426285
2022-01-26 07:53:04,1,60,859,943378,57223242
2022-01-26 04:11:36,4,50,826,884026,31409980
2022-01-20 19:40:50,5,80,895,554063,89996802
2022-01-14 17:11:06,1,90,471,731760,80412684
2022-01-28 15:20:51,2,70,483,863641,94773222
2022-01-16 00:45:58,3,30,574,325778,98326680
2022-01-01 15:56:59,5,0,0,490081,20316270
2022-01-01 11:40:48,6,160,1889,875744,49143023
2022-01-04 08:57:10,2,20,286,970690,61983115
2022-01-21 04:13:49,3,40,830,476733,57558954
2022-01-20 17:16:59,1,30,869,755000,78159841
2022-01-17 19:38:17,3,40,800,985196,68283437
2022-01-07 09:58:10,3,80,602,549763,94857357
2022-01-01 19:49:46,2,60,361,241474,50014721
2022-01-18 23:07:27,3,120,880,517040,82405495
2022-01-01 20:03:33,5,0,0,577666,82290351
2022-01-08 21:17:51,5,150,593,630809,93229221
2022-01-25 16:38:57,1,10,930,314801,24628418
2022-01-14 09:46:24,4,40,768,672795,36213286
2022-01-12 19:00:35,4,140,877,115828,62643053
2022-01-15 10:18:15,3,30,863,749145,90498064
2022-01-20 00:23:36,4,120,1024,932050,10613418
2022-01-01 01:23:04,1,40,785,588093,55059896
2022-01-01 22:36:19,4,0,0,681585,61259232
2022-01-29 17:49:25,2,20,289,155551,68276880
2022-01-16 13:27:49,4,30,417,398636,68426565
2022-01-02 22:10:31,4,140,445,543283,65130721
2022-01-24 18:21:58,5,100,330,388337,82340733
2022-01-20 22:46:51,1,80,900,718484,28015147
2022-01-31 20:24:15,2,60,740,367807,42888766
2022-01-21 13:47:44,4,140,924,598053,20250221
2022-01-07 06:52:59,3,120,472,179188,36353433
2022-01-01 01:20:10,4,0,0,964266,40185531
2022-01-30 13:06:32,5,110,732,306639,87741130
2022-01-01 10:25:59,1,60,468,914791,51486066
2022-01-24 07:20:06,3,60,767,210779,31760542
2022-01-29 10:51:28,3,40,738,707843,44002661
2022-01-30 05:11:53,3,30,744,890235,69357745
2022-01-01 23:30:51,6,0,0,644788,57715612
2022-01-06 04:52:16,3,50,687,874437,25746605
2022-01-27 15:37:37,3,40,492,428590,56393566
2022-01-13 02:42:39,3,120,628,246522,86555430
2022-01-01 20:33:00,5,0,0,478293,32692106
2022-01-20 11:10:02,5,120,816,602114,83084865
2022-01-07 11:46:04,4,90,563,492489,69052737
2022-01-12 19:26:17,3,90,815,230035,13666939
2022-01-31 03:15:46,3,110,926,814952,95727474
2022-01-16 07:38:57,5,120,403,601637,55760867
2022-01-07 22:10:50,2,30,880,542883,91004675
2022-01-22 07:16:32,4,130,1020,396316,55569225
2022-01-03 04:28:52,4,170,1749,545159,28708831
2022-01-01 23:12:35,6,0,0,588976,23205354
2022-01-07 00:52:28,4,70,980,834531,75978428
2022-01-19 04:27:50,4,30,348,979772,14076670
2022-01-22 09:07:37,1,50,522,884353,46542715
2022-01-27 19:20:25,3,30,439,177512,82969767
2022-01-11 14:22:07,3,70,643,106356,57633281
2022-01-02 14:53:25,4,60,466,807052,52230695
2022-01-17 07:32:11,4,20,350,543210,96130602
2022-01-05 04:01:41,5,80,896,917584,19910004
2022-01-02 14:55:38,1,70,709,617158,76100321
2022-01-30 02:43:01,4,110,604,801798,32539943
2022-01-01 20:31:37,2,60,399,277708,38084013
2022-01-28 20:30:29,2,90,359,817660,33174269
2022-01-10 20:22:00,1,30,652,533574,59756820
2022-01-11 01:42:46,4,10,542,296044,98497769
2022-01-01 17:57:34,6,0,0,571374,33951643
2022-01-29 13:00:53,3,170,1804,586658,48843160
2022-01-10 21:57:00,3,100,649,899463,52505511
2022-01-22 09:32:10,3,50,949,113210,84550848
2022-01-18 11:20:22,3,90,730,641768,43449423
2022-01-05 10:12:36,3,50,473,614489,61631068
2022-01-31 23:23:04,3,40,541,562612,25857138
2022-01-14 23:05:11,4,40,684,836170,26191751
2022-01-21 05:55:38,4,120,380,161760,44598177
2022-01-30 00:11:57,4,80,502,362558,41261055
2022-01-24 03:57:28,3,70,462,710541,96369532
2022-01-07 03:16:39,1,10,805,338466,27979667
2022-01-15 20:27:49,4,120,866,385112,11452332
2022-01-19 10:47:39,4,60,871,565041,45629987
2022-01-04 02:14:29,4,30,490,669981,15513143
2022-01-26 01:30:03,1,90,544,717985,17955150
